X,Y,FID,foottraffic
-9390414.64519671,4008650.2822531,4480,238
-9541059.97250253,3818695.90192221,4481,68
-9541059.97250253,3818695.90192221,4482,68
-9541059.97250253,3818695.90192221,4483,68
-9541059.97250253,3818695.90192221,4484,68
-9520677.37373828,3773658.80213562,4485,89
-9520677.37373828,3773658.80213562,4486,89
-9520677.37373828,3773658.80213562,4487,89
-9520677.37373828,3773658.80213562,4488,89
-9520677.37373828,3773658.80213562,4489,89
-9520677.37373828,3773658.80213562,4490,89
-9520677.37373828,3773658.80213562,4491,89
-9520677.37373828,3773658.80213562,4492,89
-9520677.37373828,3773658.80213562,4493,89
-9613692.60066041,3824016.91067883,4494,108
-9613692.60066041,3824016.91067883,4495,108
-9613692.60066041,3824016.91067883,4496,108
-9613692.60066041,3824016.91067883,4497,108
-9613692.60066041,3824016.91067883,4498,108
-9613692.60066041,3824016.91067883,4499,108
-9620105.71652501,3827834.36181953,4500,102
-9620105.71652501,3827834.36181953,4501,102
-9566818.18947718,3860931.29212284,4502,95
-9566818.18947718,3860931.29212284,4503,95
-9329257.9433447,4059592.73587356,4504,378
-9748507.18318051,3540162.02346636,4505,94
-9560885.97381281,3661126.91702267,4506,124
-9560885.97381281,3661126.91702267,4507,124
-9560885.97381281,3661126.91702267,4508,124
-9512319.50636952,3748465.7673877,4509,139
-9512319.50636952,3748465.7673877,4510,139
-9553521.07630192,4099544.81604661,4511,106
-9600776.20014367,3670466.10561737,4512,112
-9607502.1237774,3851307.07459301,4513,112
-9607502.1237774,3851307.07459301,4514,112
-9613679.24232152,3832878.23498898,4515,93
-9613679.24232152,3832878.23498898,4516,93
-9659336.93147038,3914455.79175306,4517,124
-9659336.93147038,3914455.79175306,4518,124
-9603201.85184805,3839512.0613795,4519,104
-9603201.85184805,3839512.0613795,4520,104
-9603201.85184805,3839512.0613795,4521,104
-9603201.85184805,3839512.0613795,4522,104
-9603201.85184805,3839512.0613795,4523,104
-9603201.85184805,3839512.0613795,4524,104
-9603201.85184805,3839512.0613795,4525,104
-9603201.85184805,3839512.0613795,4526,104
-9399960.29153224,3974577.26602896,4527,284
-9386942.59027887,3568014.46313936,4528,129
-9587676.12246712,4052347.39968519,4529,89
-9555287.71662081,3528648.99789969,4530,126
-9628586.03533364,3842101.62172716,4531,94
-9613005.75940222,3797489.58060239,4532,149
-9613005.75940222,3797489.58060239,4533,149
-9613005.75940222,3797489.58060239,4534,149
-9613005.75940222,3797489.58060239,4535,149
-9613005.75940222,3797489.58060239,4536,149
-9613005.75940222,3797489.58060239,4537,149
-9613005.75940222,3797489.58060239,4538,149
-9613005.75940222,3797489.58060239,4539,149
-9613005.75940222,3797489.58060239,4540,149
-9613005.75940222,3797489.58060239,4541,149
-9613005.75940222,3797489.58060239,4542,149
-9613005.75940222,3797489.58060239,4543,149
-9613005.75940222,3797489.58060239,4544,149
-9613005.75940222,3797489.58060239,4545,149
-9613005.75940222,3797489.58060239,4546,149
-9613005.75940222,3797489.58060239,4547,149
-9613005.75940222,3797489.58060239,4548,149
-9613005.75940222,3797489.58060239,4549,149
-9613005.75940222,3797489.58060239,4550,149
-9613005.75940222,3797489.58060239,4551,149
-9613005.75940222,3797489.58060239,4552,149
-9613005.75940222,3797489.58060239,4553,149
-9613005.75940222,3797489.58060239,4554,149
-9613005.75940222,3797489.58060239,4555,149
-9579890.43728104,3810995.60196622,4556,108
-9579890.43728104,3810995.60196622,4557,108
-9579890.43728104,3810995.60196622,4558,108
-9579890.43728104,3810995.60196622,4559,108
-9579890.43728104,3810995.60196622,4560,108
-9579890.43728104,3810995.60196622,4561,108
-9579890.43728104,3810995.60196622,4562,108
-9579890.43728104,3810995.60196622,4563,108
-9774352.22935799,3803139.59689784,4564,147
-9557774.59404514,3875205.46899041,4565,99
-9645904.00851635,3948937.12556216,4566,137
-9591990.86593026,3824644.93101767,4567,89
-9591990.86593026,3824644.93101767,4568,89
-9591990.86593026,3824644.93101767,4569,89
-9591990.86593026,3824644.93101767,4570,89
-9591990.86593026,3824644.93101767,4571,89
-9591990.86593026,3824644.93101767,4572,89
-9595163.47141787,3826868.33704286,4573,115
-9611199.04406664,3829164.75409227,4574,65
-9611199.04406664,3829164.75409227,4575,65
-9611199.04406664,3829164.75409227,4576,65
-9611199.04406664,3829164.75409227,4577,65
-9611199.04406664,3829164.75409227,4578,65
-9611199.04406664,3829164.75409227,4579,65
-9627410.50151087,3821214.97216714,4580,98
-9627410.50151087,3821214.97216714,4581,98
-9627410.50151087,3821214.97216714,4582,98
-9627410.50151087,3821214.97216714,4583,98
-9627410.50151087,3821214.97216714,4584,98
-9627410.50151087,3821214.97216714,4585,98
-9623122.47472551,3824815.13552394,4586,119
-9466423.59351036,3799948.87231065,4587,135
-9640863.46197324,3980329.319223,4588,150
-9640863.46197324,3980329.319223,4589,150
-9382268.28486046,3998086.17815988,4590,265
-9786073.05854361,4068365.20843579,4591,72
-9591128.13987662,3850184.42938335,4592,113
-9591128.13987662,3850184.42938335,4593,113
-9658433.01720514,3849765.28295309,4594,90
-9658433.01720514,3849765.28295309,4595,90
-9658433.01720514,3849765.28295309,4596,90
-9701048.34467062,3929680.63882454,4597,105
-9614277.02798708,3829261.10773517,4598,100
-9614277.02798708,3829261.10773517,4599,100
-9614277.02798708,3829261.10773517,4600,100
-9614277.02798708,3829261.10773517,4601,100
-9614277.02798708,3829261.10773517,4602,100
-9614277.02798708,3829261.10773517,4603,100
-9614277.02798708,3829261.10773517,4604,100
-9576860.32074164,3727087.19277769,4605,95
-9576860.32074164,3727087.19277769,4606,95
-9576860.32074164,3727087.19277769,4607,95
-9688444.751923,4244555.64061643,4608,177
-9612591.65089647,3834522.14817174,4609,93
-9612591.65089647,3834522.14817174,4610,93
-9607149.24099158,3847570.62630513,4611,83
-9607149.24099158,3847570.62630513,4612,83
-9607149.24099158,3847570.62630513,4613,83
-9607149.24099158,3847570.62630513,4614,83
-9607149.24099158,3847570.62630513,4615,83
-9607149.24099158,3847570.62630513,4616,83
-9607149.24099158,3847570.62630513,4617,83
-9607149.24099158,3847570.62630513,4618,83
-9607149.24099158,3847570.62630513,4619,83
-9607149.24099158,3847570.62630513,4620,83
-9607149.24099158,3847570.62630513,4621,83
-9542419.18348511,3982558.46072435,4622,86
-9851089.20714143,3693393.65321576,4623,78
-9851089.20714143,3693393.65321576,4624,78
-9784205.1174881,3572763.34453678,4625,200
-9784205.1174881,3572763.34453678,4626,200
-9688179.81153492,3818003.58078711,4627,100
-9529469.38712113,3530614.55564598,4628,149
-9606932.16798454,3861068.93236046,4629,114
-9607142.56182214,3919820.266603,4630,77
-9706075.53287484,3583464.28207645,4631,120
-9368244.25541032,4008478.71361416,4632,159
-9554370.44401668,3757479.91118075,4633,130
-9213590.31324104,3536756.63408048,4634,108
-9676743.96024572,4289893.9932832,4635,230
-9608664.29926128,3834563.08385771,4636,93
-9608664.29926128,3834563.08385771,4637,93
-9608664.29926128,3834563.08385771,4638,93
-9608664.29926128,3834563.08385771,4639,93
-9608664.29926128,3834563.08385771,4640,93
-9608664.29926128,3834563.08385771,4641,93
-9608664.29926128,3834563.08385771,4642,93
-9608664.29926128,3834563.08385771,4643,93
-9608664.29926128,3834563.08385771,4644,93
-9670085.94150138,4096880.63091959,4645,136
-9670085.94150138,4096880.63091959,4646,136
-9670085.94150138,4096880.63091959,4647,136
-9670085.94150138,4096880.63091959,4648,136
-9670085.94150138,4096880.63091959,4649,136
-9544566.53646251,3814365.93022495,4650,72
-9544566.53646251,3814365.93022495,4651,72
-9567545.10575206,4046772.86380107,4652,110
-9666042.81759576,3822003.77506735,4653,143
-9568699.48887159,3739187.16812427,4654,123
-9625698.40774247,3829155.51474294,4655,103
-9625698.40774247,3829155.51474294,4656,103
-9617660.02731229,3778695.59914814,4657,137
-9617660.02731229,3778695.59914814,4658,137
-9621736.54706514,3840971.92245179,4659,99
-9621736.54706514,3840971.92245179,4660,99
-9621736.54706514,3840971.92245179,4661,99
-9643200.05808499,3808414.12983813,4662,141
-9643200.05808499,3808414.12983813,4663,141
-9687669.96826708,3819227.36814745,4664,221
-9618441.49013765,3554554.18828603,4665,151
-9418183.2921751,4042406.88781946,4666,185
-9614154.57654721,3825507.85343783,4667,106
-9524053.69389404,3652930.36843992,4668,92
-9524053.69389404,3652930.36843992,4669,92
-9524053.69389404,3652930.36843992,4670,92
-9524053.69389404,3652930.36843992,4671,92
-9524053.69389404,3652930.36843992,4672,92
-9694667.51145835,3564569.25557173,4673,119
-9694667.51145835,3564569.25557173,4674,119
-9539564.95174117,3820957.76514424,4675,42
-9551985.98052389,3526463.5420404,4676,111
-9639287.1779836,3832652.46229979,4677,89
-9639287.1779836,3832652.46229979,4678,89
-9625854.25502958,3828809.70426842,4679,103
-9625854.25502958,3828809.70426842,4680,103
-9625854.25502958,3828809.70426842,4681,103
-9625854.25502958,3828809.70426842,4682,103
-9625854.25502958,3828809.70426842,4683,103
-9339483.75176897,4036057.90079514,4684,35
-9339483.75176897,4036057.90079514,4685,35
-9637044.09024412,3759545.20771918,4686,126
-9637044.09024412,3759545.20771918,4687,126
-9637044.09024412,3759545.20771918,4688,126
-9533145.15670712,3688774.44048583,4689,144
-9545884.55923351,3975622.39430014,4690,106
-9545884.55923351,3975622.39430014,4691,106
-9627213.46601216,3823082.85778518,4692,98
-9786399.22465164,3578776.00241026,4693,173
-9787520.21192393,3979000.33044377,4694,126
-9642256.06880306,3741434.08487544,4695,82
-9642256.06880306,3741434.08487544,4696,82
-9552352.2216486,4014124.40351467,4697,84
-9654831.83167798,3610803.81760408,4698,115
-9619378.80025014,3822664.66862739,4699,89
-9619378.80025014,3822664.66862739,4700,89
-9619378.80025014,3822664.66862739,4701,89
-9656089.74192394,3948066.40975643,4702,165
-9656089.74192394,3948066.40975643,4703,165
-9656089.74192394,3948066.40975643,4704,165
-9313712.17645542,3868664.13524081,4705,201
-9500810.1842164,3851338.81169675,4706,134
-9670438.82428719,4133101.12948223,4707,114
-9566586.64493633,3888177.02726717,4708,123
-9566586.64493633,3888177.02726717,4709,123
-9415580.64248035,4021764.12889737,4710,181
-9685338.93812987,3818213.25093511,4711,121
-9817272.57222824,3579374.71118644,4712,144
-9817272.57222824,3579374.71118644,4713,144
-9817272.57222824,3579374.71118644,4714,144
-9371560.46304106,3999483.0021065,4715,381
-9371560.46304106,3999483.0021065,4716,381
-9222850.98168014,4035680.35243519,4717,79
-9744776.86704403,3919982.54253272,4718,208
-9605559.59866306,3753964.21021326,4719,120
-9605559.59866306,3753964.21021326,4720,120
-9605559.59866306,3753964.21021326,4721,120
-9605559.59866306,3753964.21021326,4722,120
-9605559.59866306,3753964.21021326,4723,120
-9605559.59866306,3753964.21021326,4724,120
-9450021.77973688,4009026.93804747,4725,72
-9904588.24122176,3555325.98320906,4726,59
-9614956.07688092,3826803.67425599,4727,143
-9614956.07688092,3826803.67425599,4728,143
-9614956.07688092,3826803.67425599,4729,143
-9643696.54301392,3876078.71681927,4730,116
-9399729.86018629,3977163.53000357,4731,159
-9399729.86018629,3977163.53000357,4732,159
-9575032.45470282,3804891.3684138,4733,155
-9575032.45470282,3804891.3684138,4734,155
-9575032.45470282,3804891.3684138,4735,155
-9575032.45470282,3804891.3684138,4736,155
-9624148.84043062,3825926.14267036,4737,102
-9415492.70008262,4005608.00098453,4738,174
-9415492.70008262,4005608.00098453,4739,174
-9415492.70008262,4005608.00098453,4740,174
-9565302.01801258,3887253.80165774,4741,123
-9565302.01801258,3887253.80165774,4742,123
-9592581.97242638,3840270.37399289,4743,125
-9401768.12006272,3997554.54584395,4744,119
-9401768.12006272,3997554.54584395,4745,119
-9401768.12006272,3997554.54584395,4746,119
-9401768.12006272,3997554.54584395,4747,119
-9620690.14385168,3827488.58982289,4748,104
-9620690.14385168,3827488.58982289,4749,104
-9620690.14385168,3827488.58982289,4750,104
-9620690.14385168,3827488.58982289,4751,104
-9620690.14385168,3827488.58982289,4752,104
-9620690.14385168,3827488.58982289,4753,104
-9620690.14385168,3827488.58982289,4754,104
-9620690.14385168,3827488.58982289,4755,104
-9572545.57727849,3736549.0475164,4756,116
-9643254.60463548,3735014.11979879,4757,101
-9499818.32755343,3846424.54284306,4758,86
-9591760.43458432,3724603.48507486,4759,82
-9573618.69716974,3859179.16639603,4760,96
-9585985.17940197,3805494.66957017,4761,76
-9585985.17940197,3805494.66957017,4762,76
-9595320.43189989,3833152.86487163,4763,116
-9595320.43189989,3833152.86487163,4764,116
-9595320.43189989,3833152.86487163,4765,116
-9595320.43189989,3833152.86487163,4766,116
-9664290.64881068,3959057.16481412,4767,166
-9639694.60731991,3870265.35289959,4768,94
-9544654.47886024,3873321.38274127,4769,151
-9578605.81035728,4071524.0464099,4770,103
-9578979.84384635,3839778.91847018,4771,85
-9578979.84384635,3839778.91847018,4772,85
-9578979.84384635,3839778.91847018,4773,85
-9642473.14181011,3917424.96428061,4774,125
-9256449.43039136,4110477.01198139,4775,97
-9546937.64161641,3813995.5033492,4776,75
-9546937.64161641,3813995.5033492,4777,75
-9546937.64161641,3813995.5033492,4778,75
-9546937.64161641,3813995.5033492,4779,75
-9546937.64161641,3813995.5033492,4780,75
-9546937.64161641,3813995.5033492,4781,75
-9546937.64161641,3813995.5033492,4782,75
-9546937.64161641,3813995.5033492,4783,75
-9546937.64161641,3813995.5033492,4784,75
-9546937.64161641,3813995.5033492,4785,75
-9546937.64161641,3813995.5033492,4786,75
-9546937.64161641,3813995.5033492,4787,75
-9642282.78548085,3872415.22089032,4788,94
-9568944.39175133,3636491.23578957,4789,93
-9369555.59901187,3562803.74259889,4790,231
-9587167.39239419,3826650.5964087,4791,88
-9587167.39239419,3826650.5964087,4792,88
-9587167.39239419,3826650.5964087,4793,88
-9587167.39239419,3826650.5964087,4794,88
-9587167.39239419,3826650.5964087,4795,88
-9587167.39239419,3826650.5964087,4796,88
-9587167.39239419,3826650.5964087,4797,88
-9587167.39239419,3826650.5964087,4798,88
-9587167.39239419,3826650.5964087,4799,88
-9587167.39239419,3826650.5964087,4800,88
-9587167.39239419,3826650.5964087,4801,88
-9587167.39239419,3826650.5964087,4802,88
-9587167.39239419,3826650.5964087,4803,88
-9587167.39239419,3826650.5964087,4804,88
-9587167.39239419,3826650.5964087,4805,88
-9587167.39239419,3826650.5964087,4806,88
-9763162.39414345,3535528.49553151,4807,131
-9543016.96915067,3815806.88173443,4808,75
-9612346.74801672,3832121.71535853,4809,100
-9612346.74801672,3832121.71535853,4810,100
-9612346.74801672,3832121.71535853,4811,100
-9612346.74801672,3832121.71535853,4812,100
-9612346.74801672,3832121.71535853,4813,100
-9612346.74801672,3832121.71535853,4814,100
-9612346.74801672,3832121.71535853,4815,100
-9410199.4582954,4056182.82711109,4816,101
-9543452.22835967,3820192.77200839,4817,73
-9488600.66246619,3829655.76985981,4818,100
-9575521.1472674,3891237.72169378,4819,137
-9575521.1472674,3891237.72169378,4820,137
-9575521.1472674,3891237.72169378,4821,137
-9458636.79512937,3824387.64976439,4822,66
-9458636.79512937,3824387.64976439,4823,66
-9518713.69792068,3858612.82491465,4824,183
-9518713.69792068,3858612.82491465,4825,183
-9694844.50944871,3748674.2245414,4826,77
-9572335.1834409,3740395.07965152,4827,117
-9567830.08364849,3816659.93339121,4828,182
-9646740.01789221,3820200.68547859,4829,143
-9646740.01789221,3820200.68547859,4830,143
-9646740.01789221,3820200.68547859,4831,143
-9595408.37429762,3826393.27171479,4832,117
-9595408.37429762,3826393.27171479,4833,117
-9449172.41202213,3950474.70546739,4834,152
-9449172.41202213,3950474.70546739,4835,152
-9449172.41202213,3950474.70546739,4836,152
-9449172.41202213,3950474.70546739,4837,152
-9449172.41202213,3950474.70546739,4838,152
-9449172.41202213,3950474.70546739,4839,152
-9449172.41202213,3950474.70546739,4840,152
-9825398.89505615,3589339.71941248,4841,121
-9728884.89653838,3760971.70246682,4842,121
-9728884.89653838,3760971.70246682,4843,121
-9728884.89653838,3760971.70246682,4844,121
-9546189.57463828,3742505.9391711,4845,132
-9627253.54102885,3826126.71560274,4846,112
-9370934.8475028,3619304.60204191,4847,178
-9370934.8475028,3619304.60204191,4848,178
-9673748.35274848,3970590.07651773,4849,125
-9603847.50489466,3835490.11690928,4850,93
-9603847.50489466,3835490.11690928,4851,93
-9603847.50489466,3835490.11690928,4852,93
-9603847.50489466,3835490.11690928,4853,93
-9603847.50489466,3835490.11690928,4854,93
-9603847.50489466,3835490.11690928,4855,93
-9603847.50489466,3835490.11690928,4856,93
-9603847.50489466,3835490.11690928,4857,93
-9603847.50489466,3835490.11690928,4858,93
-9603847.50489466,3835490.11690928,4859,93
-9603847.50489466,3835490.11690928,4860,93
-9603847.50489466,3835490.11690928,4861,93
-9603847.50489466,3835490.11690928,4862,93
-9603847.50489466,3835490.11690928,4863,93
-9603847.50489466,3835490.11690928,4864,93
-9459159.9967361,3826723.17617654,4865,79
-9599532.76143151,3783983.02842189,4866,160
-9652460.72652408,4134715.30616917,4867,144
-9652460.72652408,4134715.30616917,4868,144
-9588104.70250667,3829865.64569879,4869,89
-9588104.70250667,3829865.64569879,4870,89
-9746644.80809954,3911664.15587966,4871,156
-9527906.46147039,3731833.56208761,4872,56
-9841542.44761099,4072396.11648432,4873,117
-9557359.37234448,3984836.18798737,4874,99
-9557359.37234448,3984836.18798737,4875,99
-9557359.37234448,3984836.18798737,4876,99
-9666681.79147292,3953519.7961153,4877,132
-9666681.79147292,3953519.7961153,4878,132
-9666681.79147292,3953519.7961153,4879,132
-9666681.79147292,3953519.7961153,4880,132
-9666681.79147292,3953519.7961153,4881,132
