X,Y,OBJECTID,Request_ID,Create_Date,Department,Request_Type,Address,District,Status,Close_Date,Origin,Latitude,Longitude,Year,GlobalID,created_user,created_date,last_edited_user,last_edited_date
516352.431265995,663883.765804909,658,318303,2021/01/11 18:40:00+00,Urban Forestry,Tree Issues On City R.O.W.,1312 DEVONSHIRE DR,5,Closed,2021/01/26 15:29:00+00,Call Center,32.3242824,-86.2859396,2021,{C71ACEA9-DE0F-43ED-972E-128C8174F139},,,,
537521.539846327,692211.850224741,659,318304,2021/01/11 18:43:00+00,Building Maintenance,COM Plumbing,2855 LAGOON PARK DR,2,Closed,2021/01/12 15:55:00+00,Call Center,32.4023734,-86.2177418,2021,{25F6D682-FA8A-4030-A87B-577C39600183},,,,
515747.858984329,663361.846901238,660,318305,2021/01/11 18:45:00+00,Street Maintenance,Clean Inlets,BUCKINGHAM DR,5,Closed,2021/01/13 18:54:00+00,Call Center,32.3228408,-86.2878895,2021,{13EE7C14-AF09-4737-AEB2-D6467F091C39},,,,
516611.608241078,662233.892136157,661,318306,2021/01/11 18:47:00+00,Street Maintenance,Clean Inlets,SUNSHINE DR,5,Closed,2021/01/13 18:46:00+00,Call Center,32.3197505,-86.2850781,2021,{83BF2BF5-6112-4952-A672-60CB4BB268E3},,,,
515513.542851914,679963.239879489,662,318307,2021/01/11 18:48:00+00,Building Maintenance,COM Carpentry,1010 FOREST AVE,3,Closed,2021/01/12 20:43:00+00,Call Center,32.3684691,-86.2888766,2021,{2CB857A5-EE99-4BAD-9561-B697C96B7E61},,,,
516241.675910078,663910.974411905,663,318308,2021/01/11 18:49:00+00,Street Maintenance,Clean Inlets,DEVONSHIRE DR,5,Closed,2021/01/13 18:49:00+00,Call Center,32.3243559,-86.2862985,2021,{CA7A424B-7B7D-4605-A545-284078FF5FB8},,,,
516832.612392247,661931.394053489,664,318309,2021/01/11 18:50:00+00,Street Maintenance,Clean Inlets,BANYAN DR,5,Closed,2021/01/13 18:47:00+00,Call Center,32.3189216,-86.2843586,2021,{49A3C11C-915C-4B35-9D47-BE4EE7CDE9D1},,,,
515513.542851914,679963.239879489,665,318310,2021/01/11 18:50:00+00,Building Maintenance,COM HVAC/Refrigeration,1010 FOREST AVE,3,Closed,2021/01/11 19:46:00+00,Call Center,32.3684691,-86.2888766,2021,{B3A2F7BC-13C4-4CB4-8BDA-867DB6A4440D},,,,
517171.908629663,662650.651473239,666,318311,2021/01/11 18:51:00+00,Street Maintenance,Clean Inlets,BANCROFT AVE,5,Closed,2021/01/13 18:46:00+00,Call Center,32.3209025,-86.2832701,2021,{BE79D23D-CC29-490A-A5F3-250CEAF9C779},,,,
513758.700232994,663992.39911782,667,318312,2021/01/11 18:52:00+00,Street Maintenance,Clean Inlets,SUSSEX DR,5,Closed,2021/01/13 18:54:00+00,Call Center,32.3245506,-86.2943373,2021,{F15BE89C-36DD-4553-B2E2-5D3573F119A0},,,,
515355.287919078,662027.325292073,668,318313,2021/01/11 18:53:00+00,Street Maintenance,Clean Inlets,MARLOWE DR,5,Closed,2021/01/13 18:44:00+00,Call Center,32.3191681,-86.2891419,2021,{10E5E687-8984-44E6-945D-CD40262B41DE},,,,
515307.35625641,662502.819091737,669,318314,2021/01/11 18:53:00+00,Street Maintenance,Clean Inlets,FLAMINGO LN,5,Closed,2021/01/13 18:45:00+00,Call Center,32.3204745,-86.2893036,2021,{21DFE56D-77F2-437C-BE59-A4293985915C},,,,
515651.84080366,662472.795529738,670,318315,2021/01/11 18:54:00+00,Street Maintenance,Clean Inlets,COVENTRY RD,5,Closed,2021/01/13 18:53:00+00,Call Center,32.320396,-86.2881881,2021,{03179FC0-D32A-4C67-847A-59D95ECC78E4},,,,
,,671,318316,2021/01/11 19:10:00+00,FAQ,FAQ-Municipal Court,,,Closed,2021/01/11 19:10:00+00,Call Center,0,0,2021,{7879233C-596E-457F-A96C-7DA2105AAC88},,,,
,,672,318317,2021/01/11 19:18:00+00,Inspections Department,Inquiries,,,Closed,2021/01/11 19:18:00+00,Call Center,0,0,2021,{1ECEC66E-294E-4819-AA5A-37C0485F161E},,,,
,,673,318318,2021/01/11 19:19:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 19:19:00+00,Call Center,0,0,2021,{E84E617E-C84C-4BDD-B645-D161F3C1EA5F},,,,
,,674,318319,2021/01/11 19:30:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/11 19:30:00+00,Call Center,0,0,2021,{26890CAD-946C-4281-BABF-73223BEE4BAD},,,,
521159.599145077,677114.858765237,675,318320,2021/01/11 19:35:00+00,Code Enforcement,Parking On Front Lawn,1600 DALE DR,7,Closed,2021/01/12 15:01:00+00,Call Center,32.3607047,-86.2705531,2021,{D4486790-505F-4B49-8558-45D4D33ADAE2},,,,
488525.216579329,672119.694214903,676,318321,2021/01/11 19:36:00+00,Traffic Engineering,Install New Signs,SWAN ST,4,Closed,2021/01/19 20:58:00+00,Control Panel,32.3465644,-86.3761537,2021,{2CC21579-0DD3-4C9E-9A6F-C802563B7FB4},,,,
,,677,318322,2021/01/11 19:39:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 19:39:00+00,Call Center,0,0,2021,{9637673C-BD93-4EDE-ADC3-EC44E73F0A9C},,,,
,,678,318323,2021/01/11 19:49:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 19:49:00+00,Call Center,0,0,2021,{3CBF6376-4F29-4E20-B050-14FC213EC8D1},,,,
,,679,318324,2021/01/11 19:56:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/11 19:56:00+00,Call Center,0,0,2021,{B214400A-94CA-4488-A623-831D770820B0},,,,
510204.364821997,694249.700479738,680,318325,2021/01/11 20:16:00+00,Code Enforcement,Duplicated Service Request,1545 MOSES ST,3,Closed,2021/01/11 20:16:00+00,Call Center,32.4076736,-86.3062759,2021,{F51D35B9-F9D1-4A93-8592-29A6AE940055},,,,
513800.170622494,684099.606278658,681,318326,2021/01/11 20:17:00+00,Building Maintenance,COM Roofing,1018 MADISON AVE,3,Closed,2021/01/18 12:06:00+00,Call Center,32.3798182,-86.2944834,2021,{CF183605-C4DF-4DAE-BD72-92996D16F6F8},,,,
,,682,318327,2021/01/11 20:27:00+00,Inspections Department,Inquiries,,,Closed,2021/01/11 20:27:00+00,Call Center,0,0,2021,{B1C1440D-7DFB-49DE-88B5-D255FEB0A207},,,,
491907.833173662,678008.946215905,683,318328,2021/01/11 20:29:00+00,Code Enforcement,Nuisance,2918 OLD SELMA RD,4,Closed,2021/01/13 17:18:00+00,Website,32.3627982,-86.365296,2021,{1C4EBEB2-04DA-4A3E-9D51-DA1EFCB603F3},,,,
529838.245173577,672048.789501071,684,318329,2021/01/11 20:31:00+00,Code Enforcement,Inquiries,2018 GREEN ACRES DR,5,Closed,2021/01/11 20:31:00+00,Call Center,32.3468742,-86.2423853,2021,{7EE465A5-57A4-4B53-9D6E-396D196A5830},,,,
535361.584520578,653020.712727904,685,318330,2021/01/11 20:33:00+00,Parks & Recreation,COM Community Center Issues,6055 WOODLEY CIR,6,Closed,2021/04/19 16:37:00+00,Call Center,32.2946292,-86.2242763,2021,{4A03C4E7-E9EA-4C41-B7AF-4482C80231D7},,,,
566967.516387329,683564.514829159,686,318331,2021/01/11 20:39:00+00,Traffic Engineering,Replace Missing Signs,DUNCANNON TRAIL,1,Closed,2021/01/19 17:26:00+00,Call Center,32.3788597,-86.1222628,2021,{52586103-3B05-437D-9C16-3F1DF87B651A},,,,
509707.574805077,683901.063368656,687,318332,2021/01/11 20:40:00+00,Parks & Recreation,COM Community Center Issues,6050 *STREET UNKNOWN,3,Closed,2021/04/09 17:16:00+00,Call Center,32.3792233,-86.3077368,2021,{4B2B636C-7FE9-42A2-AB14-2094D1B6BAF6},,,,
502193.974674828,676855.66440174,688,318333,2021/01/11 20:41:00+00,Building Maintenance,COM HVAC/Refrigeration,1240 HUGH ST,4,Closed,2021/01/12 17:31:00+00,Call Center,32.3597644,-86.3319674,2021,{35C2AD3F-C22A-4861-8F35-9580E481FA4A},,,,
517231.098143827,692240.102792904,689,318334,2021/01/11 20:45:00+00,Sanitation Department,Leaves and Debris Pick up,1705 GLORIA CT,2,Closed,2021/01/15 15:09:00+00,Call Center,32.4022334,-86.2834813,2021,{3CD95AAC-7D01-49F6-BB62-D9DE787F7826},,,,
541333.422970578,679411.927661903,690,318335,2021/01/11 21:13:00+00,Traffic Engineering,Install New Signs,6000 EAST SHIRLEY LN,9,Closed,2021/01/21 22:07:00+00,Call Center,32.3672281,-86.2052474,2021,{EEC8B3BB-A927-471F-B198-2656E936D09D},,,,
,,691,318336,2021/01/11 21:13:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 21:13:00+00,Call Center,0,0,2021,{35B27F4B-7C26-451C-9081-7B69C717C959},,,,
532088.443757161,670706.668497659,692,318337,2021/01/11 21:21:00+00,Street Maintenance,Ditch Eroding,4416 NORTH GASKELL CIR,5,Closed,2023/03/14 19:53:00+00,Control Panel,32.3432086,-86.235083,2021,{11E67A7B-D3D7-4390-A464-5C6297B5C859},,,,
,,693,318338,2021/01/11 21:22:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/11 21:22:00+00,Call Center,0,0,2021,{B856B6E5-C942-4203-BB53-B151FB17795C},,,,
,,694,318339,2021/01/11 21:29:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 21:29:00+00,Call Center,0,0,2021,{F4DFA126-83D7-4BB4-9C3D-B029E3A5C749},,,,
525720.410889577,684483.030052491,695,318340,2021/01/11 21:29:00+00,Code Enforcement,Nuisance,3513 COTTONWOOD DR,1,Closed,2021/01/12 14:27:00+00,Call Center,32.3810074,-86.2558775,2021,{9B0B39D7-6C2E-4086-887E-801AEF8911E8},,,,
525745.280262411,684463.976940989,696,318341,2021/01/11 21:34:00+00,Code Enforcement,Inquiries,3515 COTTONWOOD DR,1,Closed,2021/01/11 21:34:00+00,Call Center,32.3809553,-86.2557967,2021,{9D5BEF1B-C4A9-4369-8EC2-D11037DDD8F1},,,,
,,697,318342,2021/01/11 21:35:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 21:35:00+00,Call Center,0,0,2021,{19037765-F0ED-41F8-BE7F-34FA7123345B},,,,
,,698,318343,2021/01/11 21:38:00+00,FAQ,FAQ- Neighborhood Services,,,Closed,2021/01/11 21:38:00+00,Call Center,0,0,2021,{FDCF0F49-FF8A-4382-9E79-F76B64C52CD4},,,,
,,699,318344,2021/01/11 21:40:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/11 21:40:00+00,Call Center,0,0,2021,{3640F30C-A189-46FD-BA3F-1F3FA119EBF7},,,,
,,700,318345,2021/01/11 21:43:00+00,Inspections Department,Inquiries,,,Closed,2021/01/11 21:43:00+00,Call Center,0,0,2021,{B7A17B3B-B0B4-4DDB-B989-ED1B97F62B4C},,,,
,,701,318346,2021/01/11 21:55:00+00,FAQ,FAQ- Montgomery Police Department,,,Closed,2021/01/11 21:55:00+00,Call Center,0,0,2021,{7DF4DA00-7A54-4A63-A3DE-73C98523288C},,,,
525745.280262411,684463.976940989,702,318347,2021/01/11 21:59:00+00,Code Enforcement,Duplicated Service Request,3515 COTTONWOOD DR,1,Closed,2021/01/11 21:59:00+00,Call Center,32.3809553,-86.2557967,2021,{C1C1847F-E670-4E63-AE33-D29C8AF75513},,,,
,,703,318348,2021/01/11 22:03:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/11 22:03:00+00,Call Center,0,0,2021,{A7E2809F-D363-42E1-B769-7699779B4A16},,,,
,,704,318349,2021/01/11 22:42:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 22:42:00+00,Call Center,0,0,2021,{72153F7F-9512-430C-B83A-ECF6C14708C5},,,,
,,705,318350,2021/01/11 22:59:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/11 22:59:00+00,Call Center,0,0,2021,{DEB02BEA-10DD-4400-92CB-B2F23486CDB6},,,,
,,706,318351,2021/01/12 13:15:00+00,FAQ,Ask 3-1-1,,,Closed,2021/01/12 13:15:00+00,Call Center,0,0,2021,{B4A58A3F-3634-4DB4-B31C-4042D6B229B9},,,,
511878.25878391,687227.346414238,707,318352,2021/01/12 13:41:00+00,Sanitation Department,Dead Animal pickup,CLISBY PK,3,Closed,2021/01/14 15:02:00+00,Call Center,32.3883922,-86.3007529,2021,{A99BCA5C-28AF-4DA2-8033-08612099C2E4},,,,
521517.891407497,683888.38852524,708,318353,2021/01/12 14:15:00+00,FAQ,Ask 3-1-1,202 DUNN DR,2,Closed,2021/02/04 15:33:00+00,Website,32.3793266,-86.2694822,2021,{81F7ADBA-0D4E-4DAC-AD84-9B6D6FFB6005},,,,
,,709,318354,2021/01/12 14:17:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/12 14:17:00+00,Call Center,0,0,2021,{0E3AF09A-4DA0-4BB9-AC30-AF6A0BCC564E},,,,
,,710,318355,2021/01/12 14:18:00+00,Sanitation Department,Inquiries,,,Closed,2021/01/12 14:18:00+00,Call Center,0,0,2021,{EFCFDA4B-D6EF-42A3-8572-2296C74E9913},,,,
512988.792323995,689679.432717405,711,318356,2021/01/12 14:24:00+00,Sanitation Department,Dead Animal pickup,N Decat
